 written on  7May2025 at 03:33:44 
           2
          43
    3    2    1    1    2    3    1    1    1    1    1    3    1    1    1
    1    1    1    2    1    1    1    1    1    2    1    1    1    1    1
    1    3    1    1    1    1    1    3    2    1    1    2    3
   -4   -2    0    1    1    0.000189   -0.000000
   -4   -2    0    2    1   -0.000053   -0.000000
   -4   -2    0    1    2   -0.000067    0.000000
   -4   -2    0    2    2    0.000189    0.000000
   -3   -3    0    1    1   -0.000364    0.000000
   -3   -3    0    2    1    0.000107    0.000000
   -3   -3    0    1    2    0.000107   -0.000000
   -3   -3    0    2    2   -0.000364    0.000000
   -3   -2    0    1    1    0.000041   -0.000000
   -3   -2    0    2    1    0.000049    0.000000
   -3   -2    0    1    2   -0.000002   -0.000000
   -3   -2    0    2    2    0.000041    0.000000
   -3   -1    0    1    1    0.000041   -0.000000
   -3   -1    0    2    1    0.000049    0.000000
   -3   -1    0    1    2   -0.000002   -0.000000
   -3   -1    0    2    2    0.000041    0.000000
   -3    0    0    1    1   -0.000364   -0.000000
   -3    0    0    2    1    0.000107    0.000000
   -3    0    0    1    2    0.000107   -0.000000
   -3    0    0    2    2   -0.000364   -0.000000
   -2   -4    0    1    1    0.000189    0.000000
   -2   -4    0    2    1   -0.000067   -0.000000
   -2   -4    0    1    2   -0.000053    0.000000
   -2   -4    0    2    2    0.000189   -0.000000
   -2   -3    0    1    1    0.000041    0.000000
   -2   -3    0    2    1   -0.000002    0.000000
   -2   -3    0    1    2    0.000049   -0.000000
   -2   -3    0    2    2    0.000041   -0.000000
   -2   -2    0    1    1   -0.004518    0.000000
   -2   -2    0    2    1    0.000596   -0.000000
   -2   -2    0    1    2    0.000596    0.000000
   -2   -2    0    2    2   -0.004518   -0.000000
   -2   -1    0    1    1    0.004691    0.000000
   -2   -1    0    2    1    0.000853    0.000000
   -2   -1    0    1    2   -0.001210   -0.000000
   -2   -1    0    2    2    0.004691   -0.000000
   -2    0    0    1    1   -0.004518   -0.000000
   -2    0    0    2    1    0.000596   -0.000000
   -2    0    0    1    2    0.000596    0.000000
   -2    0    0    2    2   -0.004518    0.000000
   -2    1    0    1    1    0.000041    0.000000
   -2    1    0    2    1   -0.000002    0.000000
   -2    1    0    1    2    0.000049   -0.000000
   -2    1    0    2    2    0.000041   -0.000000
   -2    2    0    1    1    0.000189    0.000000
   -2    2    0    2    1   -0.000067   -0.000000
   -2    2    0    1    2   -0.000053    0.000000
   -2    2    0    2    2    0.000189   -0.000000
   -1   -3    0    1    1    0.000041    0.000000
   -1   -3    0    2    1   -0.000002    0.000000
   -1   -3    0    1    2    0.000049   -0.000000
   -1   -3    0    2    2    0.000041   -0.000000
   -1   -2    0    1    1    0.004691   -0.000000
   -1   -2    0    2    1   -0.001210    0.000000
   -1   -2    0    1    2    0.000853   -0.000000
   -1   -2    0    2    2    0.004691    0.000000
   -1   -1    0    1    1    0.018469   -0.000000
   -1   -1    0    2    1    0.005354    0.000000
   -1   -1    0    1    2    0.005354   -0.000000
   -1   -1    0    2    2    0.018469    0.000000
   -1    0    0    1    1    0.018469    0.000000
   -1    0    0    2    1    0.005354    0.000000
